price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
590000.0,4,2.75,2910,10650,1.0,0,2,3,8
378500.0,4,1.75,1700,8640,1.0,0,0,3,7
328500.0,3,2.5,1950,8130,2.0,0,0,4,9
849950.0,3,3.0,2990,9773,2.0,0,0,4,8
525000.0,3,1.5,1350,6000,1.0,0,2,3,7
1385000.0,4,3.25,4860,181319,2.5,0,0,3,9
295000.0,4,2.5,2160,7725,1.0,0,0,4,8
1067000.0,6,3.5,4860,11793,2.0,0,0,3,11
207950.0,2,2.0,890,5000,1.0,0,0,3,6
699900.0,4,2.75,2810,7302,2.0,0,0,3,9
1280000.0,5,2.5,3400,9500,2.0,0,1,4,8
452000.0,4,1.5,1580,7350,1.0,0,0,4,7
370000.0,3,2.0,1680,5036,1.0,0,1,4,7
232000.0,3,1.75,1300,11230,1.0,0,0,5,7
669950.0,5,2.5,2820,14062,2.0,0,0,4,7
397500.0,3,2.0,1510,6710,1.0,0,0,3,7
490000.0,2,2.5,1230,1391,2.0,0,0,3,8
725000.0,4,2.0,2110,4140,2.0,0,0,3,9
299000.0,3,2.75,3080,19635,1.0,0,2,4,7
625000.0,2,1.5,1490,5750,1.5,0,0,4,7
437500.0,3,2.5,2120,4500,2.0,0,0,3,7
650000.0,4,2.5,3180,5438,2.0,0,0,3,9
475000.0,2,1.0,1490,3825,1.0,0,0,3,7
342000.0,3,2.0,1930,11947,1.0,0,0,4,8
1197350.0,4,2.5,2770,7800,2.0,0,0,3,10
280000.0,3,1.5,1670,11610,1.0,0,0,4,7
240000.0,2,1.75,1330,7200,1.0,0,0,3,7
529000.0,3,1.0,1210,3328,1.5,0,0,4,7
442000.0,3,1.0,1190,5100,1.0,0,0,4,7
615000.0,2,1.0,1540,6872,1.0,0,0,4,7
1485000.0,4,3.75,4030,10800,2.0,0,0,3,10
585000.0,4,1.75,2430,7559,1.0,0,0,4,8
480000.0,4,2.5,2600,7787,2.0,0,0,3,8
1095000.0,5,3.5,4410,57063,2.0,0,0,4,9
290000.0,4,1.0,1330,8184,1.5,0,0,3,7
615000.0,3,1.75,1900,5000,1.0,0,0,5,7
300000.0,2,1.0,1100,7680,1.0,0,0,4,7
308000.0,3,1.0,1980,39150,1.5,0,0,3,6
750000.0,3,2.5,2400,7745,2.0,0,0,3,9
2250000.0,4,2.25,4760,8036,2.5,0,0,5,9
890000.0,4,3.25,3180,194278,2.0,0,0,3,10
288000.0,3,1.0,1190,7560,1.0,0,0,5,6
190000.0,2,1.0,630,6000,1.0,0,0,3,6
515000.0,5,3.0,2530,5105,1.0,0,0,3,8
235000.0,4,1.5,1690,11054,1.0,0,0,4,5
275000.0,2,1.0,940,5000,1.0,0,0,3,6
727500.0,2,2.0,1240,9119,1.0,0,0,4,7
650000.0,4,2.5,3040,6587,2.0,0,0,3,7
1600000.0,6,5.0,6050,230652,2.0,0,3,3,11
365000.0,4,1.0,1590,7085,1.5,0,0,3,6
662000.0,3,1.75,2500,36947,1.0,0,0,3,9
270500.0,3,2.5,1780,7848,1.0,0,0,3,7
200000.0,2,1.5,1360,1898,2.0,0,0,3,7
970000.0,4,3.25,4740,76230,2.0,0,0,3,10
160000.0,3,1.5,1010,9600,1.0,0,0,4,7
204000.0,3,1.0,1040,7405,1.0,0,0,4,6
358000.0,3,2.25,1610,6655,2.0,0,0,4,7
452000.0,4,1.75,1570,8268,1.0,0,0,3,7
595000.0,2,2.0,1510,4000,1.0,0,0,4,7
249000.0,3,2.0,1360,6082,1.0,0,0,3,7
346900.0,4,2.5,1970,5106,2.0,0,0,3,8
2125000.0,3,2.5,5403,24069,2.0,1,4,4,12
280000.0,4,2.5,1560,4350,2.0,0,0,3,7
318888.0,4,1.75,2320,12000,1.0,0,0,4,8
530000.0,3,2.25,2120,40518,1.0,0,0,3,8
375000.0,3,2.25,2120,18500,2.0,0,0,4,8
910000.0,4,2.5,3350,29242,2.0,0,0,3,11
782000.0,4,2.5,2380,9614,2.0,0,0,4,10
259950.0,2,2.0,1070,649,2.0,0,0,3,9
315000.0,4,2.75,2300,18360,1.0,0,0,4,7
215000.0,2,1.0,1320,8865,1.0,0,0,4,6
705000.0,3,1.75,2180,10221,1.0,0,2,4,7
1450000.0,3,3.0,4380,6320,2.0,0,3,5,10
451000.0,3,1.75,1790,9813,2.0,0,0,3,7
261000.0,2,1.0,750,8125,1.0,0,0,4,6
396000.0,3,1.5,1300,8280,1.0,0,0,5,7
725000.0,4,2.5,2990,29170,2.0,0,3,3,9
1950000.0,7,3.5,4640,15235,2.0,0,1,3,11
238000.0,4,1.0,1400,7242,1.5,0,0,3,7
750000.0,6,1.75,2750,9563,2.0,0,0,4,8
331500.0,4,2.5,2050,10271,2.0,0,0,3,7
460000.0,4,3.0,2230,108900,1.0,0,0,3,7
404950.0,4,2.25,2340,217014,1.0,0,0,4,8
880000.0,3,2.5,2870,5163,2.0,0,0,3,9
863000.0,4,2.5,4120,22370,2.0,0,0,3,10
638700.0,3,1.75,2080,9162,1.0,0,0,3,7
435000.0,3,2.5,1840,5680,2.0,0,0,3,7
260000.0,3,1.0,1180,5350,1.5,0,0,4,6
671500.0,5,2.75,2160,4000,1.5,0,0,5,7
610000.0,3,1.0,1180,3400,1.5,0,0,3,8
405000.0,2,0.75,1160,15029,1.0,0,0,4,6
338900.0,4,2.5,1830,5612,2.0,0,0,3,7
720000.0,4,4.0,3200,7708,2.0,0,0,3,10
442000.0,5,3.0,2560,5445,1.5,0,0,4,7
650000.0,5,2.75,2550,5040,1.5,0,0,5,8
263500.0,3,1.75,1330,9917,1.0,0,0,3,7
300000.0,2,1.0,1220,75794,1.0,0,0,4,7
266000.0,3,2.5,1805,3402,2.0,0,0,3,7
930000.0,4,4.0,6050,84942,2.5,0,2,3,9
530000.0,4,2.5,2320,5493,2.0,0,0,3,8
180000.0,3,1.0,1384,8960,1.0,0,0,4,6
619000.0,3,2.5,2720,6439,2.0,0,0,3,9
264000.0,3,1.5,1820,10608,1.0,0,0,4,7
730000.0,2,2.25,2130,4920,1.5,0,4,4,7
439000.0,4,2.25,2060,10070,2.0,0,0,3,7
268500.0,4,1.75,1420,7500,1.0,0,0,4,7
330000.0,3,1.75,1510,15744,1.0,0,0,3,7
640000.0,3,2.5,2160,4000,1.5,0,0,3,8
900000.0,3,2.5,3180,12600,2.0,0,0,4,11
370000.0,3,2.25,2110,13300,2.0,0,0,4,8
685000.0,3,2.0,2060,2900,1.5,0,0,5,8
505000.0,3,1.5,1830,217800,1.0,0,0,3,7
265000.0,3,1.75,1820,32666,1.0,0,0,4,7
290000.0,3,2.5,1610,2937,2.0,0,0,3,8
296000.0,4,2.5,1780,3600,2.0,0,0,3,7
360000.0,4,2.5,1840,9611,2.0,0,0,3,7
240500.0,3,1.75,1460,10584,1.0,0,0,3,7
372500.0,2,2.5,1400,2958,2.0,0,0,3,8
595000.0,3,2.5,3370,14402,2.0,0,2,3,9
515000.0,4,3.0,3590,8249,2.0,0,0,3,9
1220000.0,4,2.25,3200,15367,2.0,0,0,4,9
507000.0,2,1.75,1670,6460,1.0,0,0,3,8
399950.0,4,2.0,2420,31465,1.0,0,0,3,9
185000.0,3,1.75,1430,10816,2.0,0,0,3,7
460000.0,3,1.75,1440,7070,1.0,0,0,3,7
435500.0,3,2.25,1450,4789,2.0,0,0,3,7
469000.0,4,2.75,3550,13938,1.0,0,0,5,8
531000.0,2,3.0,1270,1175,2.0,0,0,3,8
443500.0,2,1.0,940,6804,1.0,0,0,3,7
223000.0,3,2.0,1670,6824,1.0,0,0,3,7
590000.0,4,3.5,3100,15842,2.0,0,0,3,8
340000.0,2,2.5,1100,1760,3.0,0,0,3,7
650000.0,3,2.0,1870,3388,1.0,0,0,4,8
533600.0,3,2.5,1930,5080,2.0,0,0,4,8
695000.0,3,2.75,2540,4694,2.0,0,0,3,9
242000.0,3,1.75,1280,7524,1.5,0,0,4,7
425000.0,3,2.25,1820,8814,1.0,0,0,3,7
525000.0,3,2.25,1490,9414,2.0,0,0,3,7
485000.0,3,2.5,1880,5502,2.0,0,0,3,8
175000.0,3,1.0,1250,9775,1.0,0,0,3,7
210000.0,3,2.0,1440,7210,1.0,0,0,3,8
260000.0,3,2.5,1920,7415,2.0,0,0,3,7
577000.0,3,2.5,2060,5750,1.0,0,0,3,7
200000.0,3,1.5,1210,10588,1.0,0,0,4,7
605000.0,2,1.75,1760,5000,1.0,0,0,4,7
325000.0,3,1.0,990,6750,1.0,0,0,4,6
289500.0,3,1.0,960,6400,1.0,0,0,4,6
559950.0,3,2.5,1660,1458,3.0,0,0,3,9
1042500.0,3,1.75,1900,9375,1.0,0,1,4,8
543500.0,3,2.25,1270,2790,1.0,0,0,3,7
480000.0,4,2.25,3250,34293,2.0,0,0,4,9
218000.0,3,1.0,960,9633,1.0,0,0,5,6
565000.0,2,1.75,1330,6000,1.0,0,0,4,7
426700.0,3,1.75,2080,7700,1.0,0,0,5,7
650000.0,3,2.5,2690,11575,1.0,0,3,3,8
542000.0,2,1.0,890,3060,1.0,0,0,3,7
415000.0,3,1.75,1070,8000,1.0,0,0,3,7
214000.0,3,1.0,1200,8316,1.0,0,0,4,6
245000.0,3,1.5,1360,8910,2.0,0,0,5,7
314500.0,3,2.0,2050,13303,1.0,0,0,3,8
1120000.0,3,1.5,3000,5750,2.0,0,0,5,9
378000.0,2,2.0,1300,3850,1.0,0,0,3,7
305000.0,4,2.5,2250,9091,1.0,0,0,3,7
595000.0,5,2.75,3740,6750,1.0,0,0,4,8
729500.0,3,2.5,1660,1091,3.0,0,1,3,9
430000.0,3,2.5,2360,6699,2.0,0,0,3,7
240000.0,3,1.75,1760,6500,1.0,0,0,3,7
545000.0,3,1.75,1680,6200,1.5,0,0,3,7
530000.0,3,1.75,1320,2500,1.0,0,0,3,7
157000.0,1,1.0,870,26326,1.0,0,0,3,6
425000.0,4,1.0,1260,7645,1.5,0,0,3,6
220000.0,3,1.0,1000,6020,1.0,0,0,3,6
521000.0,4,1.75,2020,36400,1.0,0,0,4,8
325000.0,3,1.0,1920,6862,1.0,0,2,3,7
597500.0,3,2.0,2150,5400,1.5,0,0,4,7
337000.0,3,2.5,1470,3976,2.0,0,0,3,7
1000000.0,3,2.5,3180,10492,2.0,0,2,3,10
3070000.0,3,2.5,3930,55867,1.0,1,4,4,8
495000.0,3,1.0,990,6000,1.0,0,0,3,6
748000.0,4,3.5,2770,3330,2.0,0,0,3,8
888000.0,3,1.5,1250,8710,1.0,0,0,4,7
269900.0,3,1.75,1140,22267,1.0,0,0,3,7
496500.0,4,2.5,2250,14440,1.0,0,0,3,7
475000.0,3,2.5,1640,5097,2.0,0,0,3,7
312000.0,3,1.5,1255,1374,3.0,0,0,3,7
323000.0,3,1.0,1290,12231,1.0,0,0,3,7
331000.0,3,1.75,1300,9079,1.0,0,0,3,7
306000.0,3,1.5,1220,1086,3.0,0,0,3,8
655000.0,4,2.5,2630,4000,3.0,0,0,3,8
290000.0,3,1.5,1950,15954,1.0,0,0,4,8
1250000.0,4,3.25,3160,5000,2.0,0,0,5,9
460000.0,3,1.75,1550,4708,1.0,0,0,4,7
435000.0,4,2.5,1700,6380,1.0,0,0,4,7
664000.0,4,2.75,2510,11880,1.0,0,0,5,8
865000.0,4,1.75,1800,4180,2.0,0,3,4,8
385000.0,3,1.75,1800,18000,1.0,0,0,3,8
497000.0,3,2.25,1870,9315,1.0,0,0,3,7
280000.0,2,1.0,1010,3000,1.0,0,0,4,7
188000.0,2,1.5,1120,17487,1.0,0,0,3,6
478500.0,3,1.0,2090,4755,1.0,0,2,3,8
1145000.0,4,3.5,4370,18361,2.0,0,0,3,11
222000.0,3,2.0,1440,7187,1.0,0,0,4,7
799000.0,4,3.0,2580,209523,2.0,0,0,3,8
609900.0,4,2.5,3190,7399,2.0,0,0,3,10
413000.0,4,3.5,2380,5809,2.0,0,0,4,7
400000.0,4,1.0,1420,4875,1.5,0,0,3,7
802541.0,5,2.75,2990,6768,2.0,0,0,3,9
320000.0,3,2.5,2680,7757,2.0,0,0,3,8
507000.0,4,2.5,2730,7649,2.0,0,0,3,7
387500.0,3,1.0,1220,8329,1.0,0,0,3,6
396000.0,3,1.0,1500,12616,1.0,0,0,3,7
373000.0,3,1.75,1830,11788,1.0,0,1,3,8
1484900.0,5,2.5,4570,19252,2.0,0,0,5,10
359900.0,4,2.25,2470,7698,2.0,0,0,3,8
410000.0,2,1.0,800,4342,1.0,0,0,3,6
690000.0,4,2.5,2900,23488,2.0,0,0,3,9
245000.0,3,2.0,1410,5760,1.0,0,0,3,7
700000.0,5,2.5,2830,25958,1.0,0,1,5,8
268000.0,4,1.75,1680,9966,1.0,0,0,3,7
225000.0,3,1.75,1760,26055,1.0,0,0,3,7
980000.0,4,2.25,2240,11034,2.0,0,0,3,8
795000.0,2,1.0,1380,5000,1.5,0,2,3,5
195000.0,2,1.0,820,5100,1.0,0,0,3,6
480000.0,4,2.0,2180,10575,1.0,0,0,2,6
485000.0,4,2.0,1400,3600,1.0,0,0,3,7
130000.0,2,1.0,880,9000,1.0,0,0,3,5
325000.0,2,1.0,1060,5703,1.0,0,2,4,6
440000.0,3,1.75,1530,7245,1.0,0,0,4,7
550000.0,4,1.75,2480,14782,1.0,0,3,3,8
310000.0,3,1.75,1490,7150,1.0,0,0,5,6
530000.0,3,2.5,3660,39478,2.0,0,2,4,9
390000.0,4,2.5,2340,8548,2.0,0,0,3,8
243000.0,3,1.75,1450,12125,1.0,0,0,4,7
639000.0,4,2.5,2210,9875,2.0,0,0,3,9
215000.0,4,1.0,1130,7400,1.0,0,0,4,7
405000.0,5,1.75,1550,10500,1.0,0,0,3,7
250000.0,4,1.75,1710,7140,1.0,0,0,5,7
405500.0,3,1.5,1010,8108,1.0,0,0,5,7
452000.0,6,2.25,2660,13579,2.0,0,0,3,7
730000.0,6,2.25,2660,13579,2.0,0,0,3,7
267000.0,3,2.0,1300,9644,1.0,0,0,3,7
289950.0,3,2.5,1670,6186,2.0,0,0,3,7
565000.0,2,1.0,960,4080,1.0,0,0,5,7
1578000.0,4,3.25,4670,51836,2.0,0,0,4,12
636000.0,3,2.5,2140,2770,2.0,0,0,3,8
350000.0,5,3.0,2520,5500,1.0,0,0,3,8
320000.0,3,1.5,1650,9380,1.0,0,0,5,7
210000.0,2,1.75,1440,5680,1.0,0,0,4,8
245000.0,2,1.0,1050,5900,1.0,0,0,3,7
328000.0,3,1.75,1470,7650,1.0,0,0,3,7
985000.0,4,2.25,4230,37769,2.0,0,0,3,11
501000.0,3,1.75,1970,7972,1.0,0,3,5,8
315000.0,3,2.25,1540,17424,2.0,0,0,3,7
403000.0,3,2.75,2090,8354,2.0,0,0,3,8
550000.0,3,2.0,2380,17950,2.0,0,0,4,8
347500.0,4,2.5,2156,3562,2.0,0,0,3,9
365000.0,4,2.25,2070,8893,2.0,0,0,4,8
588000.0,3,1.0,1910,8167,1.0,0,0,4,8
605000.0,3,1.75,1920,7400,1.0,0,0,4,8
1300000.0,3,3.25,3400,5979,2.0,0,0,4,9
233000.0,3,2.0,1400,9177,1.0,0,0,3,7
360000.0,4,2.5,2210,17715,2.0,0,0,3,8
459000.0,2,1.75,1170,4887,1.0,0,0,3,6
740000.0,3,2.0,2100,72745,1.0,0,0,4,9
305000.0,3,1.0,1160,9750,1.0,0,0,3,7
395000.0,3,1.0,1500,4000,1.0,0,0,3,6
560000.0,4,2.5,2940,6000,2.0,0,0,3,8
650000.0,4,1.75,2010,5070,1.0,0,1,4,7
449950.0,3,2.5,2170,4912,2.0,0,0,3,7
517500.0,3,1.5,1430,5200,1.0,0,3,4,7
435000.0,4,1.5,1510,6460,1.0,0,0,3,7
329999.0,3,1.0,1150,6908,1.0,0,0,3,6
950000.0,3,1.75,2150,4200,1.0,0,4,5,8
447000.0,3,1.0,1370,6001,1.0,0,0,5,7
699800.0,2,2.5,2380,6600,1.0,0,0,3,8
850000.0,3,1.75,1370,3850,1.0,0,0,5,7
316500.0,3,1.75,1600,14250,1.0,0,0,3,7
942500.0,5,3.5,3750,9612,1.0,0,2,4,9
1310000.0,2,2.25,3950,3938,2.0,0,4,3,10
856600.0,4,2.25,2400,13430,1.0,0,0,4,9
405600.0,5,1.5,2830,4000,2.5,0,0,4,8
565000.0,4,2.5,2440,22594,2.0,0,0,3,8
400000.0,3,2.25,1190,1149,2.0,0,0,3,8
330000.0,3,2.0,1400,218252,1.0,0,0,3,7
374950.0,4,2.75,2730,4683,2.0,0,0,3,7
405300.0,3,2.75,2390,7939,1.0,0,0,5,7
560000.0,3,2.25,2060,31400,2.0,0,0,3,8
824000.0,4,2.25,2490,9864,1.0,0,0,4,8
260000.0,3,1.75,1100,10968,1.0,0,0,5,7
760000.0,4,2.5,2430,6099,1.0,0,0,5,8
405000.0,3,2.5,3170,12750,2.0,0,0,3,10
429900.0,4,2.5,2640,8625,2.0,0,0,3,8
341500.0,3,1.5,1130,7223,1.0,0,0,4,7
465250.0,5,2.0,1940,7642,1.5,0,0,3,7
450000.0,2,2.0,1100,3000,1.5,0,0,3,7
390000.0,3,1.0,1200,10800,1.0,0,0,4,7
420000.0,3,2.25,2000,8030,1.0,0,0,4,8
269950.0,3,2.5,1890,4838,2.0,0,0,3,8
493000.0,4,2.0,1910,2874,1.0,0,0,3,7
370000.0,4,2.5,2710,5880,2.0,0,0,3,9
2250000.0,5,4.25,4860,9453,1.5,0,1,5,10
305000.0,3,1.0,1250,23680,1.0,0,0,5,7
400000.0,3,1.75,1590,8219,1.5,0,0,5,6
320000.0,3,1.5,1240,1221,2.0,0,0,3,8
715000.0,4,1.0,2000,4800,2.0,0,0,4,7
650000.0,6,2.75,3610,10003,1.5,0,0,4,8
218000.0,5,1.75,1930,8040,1.0,0,0,4,8
500000.0,2,1.0,1280,5400,1.0,0,0,3,7
460000.0,4,2.0,2090,40419,1.0,0,0,4,7
232500.0,3,1.5,1940,9887,1.0,0,0,4,7
408200.0,3,2.5,1800,5761,2.0,0,0,4,7
522000.0,3,1.75,1730,8400,1.0,0,0,4,7
675000.0,4,2.5,2810,11120,2.0,0,0,3,9
1355000.0,4,3.5,3550,11000,1.0,0,2,3,11
249950.0,4,1.0,1330,7980,1.5,0,0,3,6
210000.0,2,1.0,750,34133,1.0,0,0,3,6
429950.0,4,1.0,1760,7216,1.0,0,0,3,7
737500.0,4,2.5,3200,36276,2.0,0,0,3,9
710000.0,4,2.0,1740,9000,1.0,0,0,5,8
470000.0,3,2.5,2100,4700,2.0,0,0,3,8
1100000.0,4,3.5,4270,40097,1.0,0,0,4,12
650000.0,3,2.0,1340,2720,1.5,0,0,3,7
1216000.0,4,2.5,3190,8684,1.0,0,3,5,9
422120.0,3,2.5,1630,4534,2.0,0,0,3,8
625000.0,5,2.5,2990,15085,2.0,0,0,3,9
385200.0,4,1.0,1550,7740,1.5,0,0,3,6
500000.0,3,2.25,1690,4964,2.0,0,0,3,8
308000.0,4,2.25,1960,12243,2.0,0,0,3,8
565000.0,3,2.75,2390,9966,1.0,0,0,5,8
581000.0,3,2.5,2600,4438,2.0,0,0,3,7
361000.0,3,2.0,1950,8698,1.0,0,0,3,8
345000.0,3,1.0,1250,7210,1.0,0,0,4,7
419000.0,2,2.25,1180,1253,2.0,0,0,3,8
347000.0,3,2.5,1680,4308,2.0,0,0,3,7
625000.0,4,2.25,2220,36085,2.0,0,0,3,9
2400000.0,4,4.25,4890,15188,2.0,0,2,3,11
379000.0,3,3.25,2660,17852,2.5,0,0,3,8
310000.0,3,1.5,1150,3323,2.0,0,0,3,7
250000.0,2,2.0,1130,5500,1.0,0,0,4,6
682000.0,5,2.75,2760,5000,2.0,0,0,3,9
246500.0,3,2.0,1430,8919,1.0,0,0,3,7
325000.0,3,1.0,1490,57381,1.5,0,0,4,5
310950.0,4,2.5,2030,4997,2.0,0,0,3,8
1100000.0,3,2.0,3010,5000,2.0,0,2,5,9
287500.0,3,1.0,1810,7200,1.0,0,0,4,7
431000.0,3,1.0,1810,7200,1.0,0,0,4,7
226000.0,3,1.0,970,5000,1.0,0,0,3,6
825000.0,3,1.75,2010,3090,1.5,0,0,5,7
175000.0,4,1.0,1300,6030,1.5,0,0,3,6
465750.0,3,1.5,1260,10350,1.0,0,0,3,7
659000.0,4,2.25,2610,24931,2.0,0,0,3,8
595000.0,3,1.75,1910,5753,1.0,0,3,3,8
350000.0,3,2.25,1780,16290,2.0,0,0,4,8
270000.0,4,2.25,1900,8600,1.0,0,0,4,8
662500.0,6,2.25,2450,25600,1.0,0,2,3,7
249900.0,3,1.75,1380,14000,1.0,0,0,4,5
324500.0,3,1.75,1920,11340,1.0,0,0,4,7
430000.0,2,1.75,1350,4003,1.0,0,0,3,8
419950.0,2,1.75,1350,4003,1.0,0,0,3,8
285000.0,4,1.75,2510,7440,1.0,0,2,4,8
332000.0,4,2.5,2470,7780,2.0,0,0,3,8
282000.0,4,1.75,1660,10725,1.0,0,0,3,7
320000.0,3,1.0,1340,5175,1.0,0,0,3,7
428750.0,3,1.0,1620,30736,1.5,0,0,4,7
330000.0,3,2.25,2300,35287,2.0,0,0,3,8
456500.0,4,3.5,2000,2309,3.0,0,0,3,8
352000.0,3,2.25,1640,11050,1.0,0,0,4,8
664000.0,4,2.0,1530,4080,1.5,0,0,4,7
628000.0,3,1.75,4000,11894,1.0,0,0,3,9
512000.0,3,1.75,1610,12555,1.0,0,0,3,7
254000.0,3,2.0,2070,9000,1.0,0,0,4,7
535800.0,4,2.5,1900,5790,2.0,0,0,3,8
287653.0,3,1.0,1050,16050,1.0,0,0,4,7
438000.0,3,2.5,1520,1304,2.0,0,0,3,8
450000.0,4,1.75,2390,23899,1.0,0,0,3,7
327000.0,5,2.75,2400,8050,2.0,0,0,3,8
370500.0,4,2.5,1790,6120,2.0,0,0,3,7
265000.0,3,2.5,1720,6271,2.0,0,0,3,7
450000.0,4,2.75,2980,13260,1.0,0,0,4,8
425000.0,3,1.0,1520,213444,1.5,0,3,5,8
166600.0,3,1.75,1150,8690,1.0,0,0,4,7
245000.0,1,0.75,380,15000,1.0,0,0,3,5
565000.0,3,1.0,910,5212,1.0,0,0,3,7
539900.0,3,1.75,1650,10150,1.0,0,0,3,8
910000.0,3,3.5,2480,3200,2.0,0,0,3,10
280000.0,4,2.5,2050,7416,2.0,0,0,3,8
275000.0,3,2.25,1420,8549,2.0,0,0,4,7
467000.0,3,2.5,3460,6590,2.0,0,0,3,7
457500.0,3,2.5,1500,4445,2.0,0,0,3,8
381156.0,2,1.0,1320,3090,1.0,0,0,4,7
289999.0,5,2.5,2180,8240,1.0,0,0,4,8
642450.0,3,1.75,1830,4160,1.0,0,0,3,7
469950.0,3,2.25,1620,8701,1.0,0,0,3,7
795000.0,3,2.0,2920,13650,1.0,0,2,5,8
785000.0,4,2.5,3300,10514,2.0,0,0,3,10
860000.0,3,2.25,3060,12095,2.0,0,0,3,10
1095000.0,0,0.0,3064,4764,3.5,0,2,3,7
147500.0,3,1.0,1530,8498,1.0,0,0,3,7
390000.0,3,2.0,1910,11576,1.0,0,0,3,7
229000.0,3,1.0,1020,8100,1.0,0,0,3,7
185000.0,3,1.0,1150,8100,1.0,0,0,3,6
414900.0,3,1.5,1260,9570,1.0,0,0,3,7
200000.0,4,2.0,1920,4822,1.0,0,0,2,6
225000.0,4,2.25,1800,9350,1.0,0,0,3,8
720000.0,3,1.75,2040,4000,2.0,0,0,5,7
930000.0,4,2.5,2200,4000,2.0,0,0,5,8
1270000.0,5,2.5,3200,17204,1.0,0,0,3,7
700000.0,5,3.25,2400,3118,2.0,0,0,4,7
466000.0,2,1.5,1140,1058,3.0,0,0,3,7
374000.0,3,1.5,1330,10640,1.0,0,0,3,7
480000.0,3,2.5,1940,10035,2.0,0,0,4,8
740000.0,3,2.5,3000,25341,2.0,0,0,3,9
1010000.0,4,1.0,1820,5400,1.5,0,0,3,8
395000.0,4,2.5,2910,5000,2.0,0,0,3,8
340000.0,2,1.0,1090,6771,1.0,0,0,3,6
209000.0,3,2.0,1230,1340,2.0,0,0,3,7
431650.0,5,2.5,1710,7700,1.5,0,0,3,7
980000.0,5,2.5,3160,11470,1.0,0,0,4,9
660000.0,3,2.5,2680,28243,2.0,0,0,3,9
730000.0,4,2.25,2190,9009,2.0,0,0,4,8
291500.0,3,1.75,1260,9600,1.0,0,0,4,7
905000.0,4,3.5,2970,14486,2.0,0,0,3,9
800000.0,4,2.5,2570,50308,1.5,0,0,3,10
839900.0,4,3.5,3810,13592,1.0,0,1,3,9
200000.0,1,1.5,1010,1157,2.0,0,0,3,8
300000.0,3,2.0,1480,6698,1.0,0,0,4,7
530000.0,3,1.75,1250,6041,1.5,0,0,5,7
314950.0,3,2.25,1654,8479,2.0,0,0,3,7
255000.0,3,1.75,1410,9315,1.0,0,0,5,7
550000.0,5,2.75,2160,5720,1.0,0,0,5,7
435000.0,3,1.0,1400,4800,1.0,0,0,4,6
234000.0,3,1.75,1420,8738,1.0,0,0,4,7
615000.0,4,2.25,2500,10062,1.0,0,0,3,8
205000.0,3,2.0,1410,8384,1.0,0,0,3,7
384000.0,4,1.75,2100,7135,1.0,0,0,4,7
324000.0,3,2.5,1750,7208,2.0,0,0,3,8
645000.0,3,1.75,2070,5500,1.0,0,0,4,7
570000.0,3,3.25,1570,1777,2.0,0,0,3,8
324000.0,3,2.5,1920,5322,2.0,0,0,3,8
270000.0,2,1.0,1000,10320,1.0,0,0,3,6
290000.0,5,1.5,2120,7700,1.5,0,0,5,7
250000.0,3,2.0,1440,9220,1.0,0,0,3,7
342000.0,3,1.75,1660,16275,2.0,0,0,3,7
255000.0,3,1.5,1340,8450,1.0,0,0,4,7
800000.0,3,2.25,2380,11824,1.0,0,0,4,9
451000.0,3,1.75,1560,4049,1.5,0,2,3,7
990000.0,4,2.5,2780,10480,1.0,0,3,3,7
288400.0,4,2.5,1860,6687,1.0,0,0,4,7
420000.0,3,1.5,2390,4600,2.0,0,0,3,8
359000.0,2,2.75,1370,1140,2.0,0,0,3,8
390000.0,4,3.0,2570,262018,1.0,0,0,3,7
300000.0,3,2.5,1320,2614,2.0,0,0,3,7
545000.0,5,2.5,2520,7863,1.0,0,0,3,7
288349.0,3,1.0,1250,18616,1.0,0,0,4,6
299900.0,3,2.25,1560,35026,1.0,0,0,3,7
891000.0,4,2.0,2330,5000,1.5,0,0,5,7
1200000.0,3,2.0,3660,22410,1.0,0,3,4,9
378000.0,4,2.5,2790,4650,2.0,0,0,3,8
299995.0,2,1.0,1060,7200,1.0,0,0,4,6
253000.0,3,2.5,2020,6564,1.0,0,0,3,7
350000.0,3,2.25,1580,47916,1.0,0,0,3,7
565000.0,4,3.0,2020,4300,1.5,0,0,3,6
315000.0,2,1.0,970,5665,1.0,0,0,4,6
570000.0,4,3.0,1490,6766,1.5,0,1,5,7
971000.0,5,3.5,4390,10140,2.0,0,0,3,9
915000.0,5,2.5,2750,5589,1.5,0,0,5,9
419000.0,4,1.5,2150,23568,1.0,0,0,4,7
260000.0,4,1.75,1810,7480,1.0,0,0,3,7
1321500.0,3,3.0,2230,12968,2.0,0,0,3,9
369950.0,3,1.0,2430,10720,1.0,0,0,3,7
1029900.0,3,2.5,3680,13384,2.0,0,0,3,10
435000.0,5,1.0,1410,6750,1.5,0,0,3,6
601000.0,3,1.75,1330,6743,1.0,0,0,3,8
460500.0,3,1.0,1490,10650,1.0,0,0,3,7
720000.0,3,2.5,2020,1159,3.0,0,3,3,8
851000.0,4,2.5,3130,13202,2.0,0,0,3,10
550000.0,4,3.0,2670,5000,2.0,0,2,3,7
700000.0,4,1.0,1980,4560,1.5,0,0,3,7
323000.0,3,1.75,2100,14850,1.0,0,0,4,7
345500.0,3,1.0,1350,8581,1.0,0,0,5,6
